Country,Year,Month,Day,Weekday,Name,Type,Date
BG,2013,5,5,Sunday,Easter Sunday,National holiday,2013-5-5
BG,2013,5,6,Monday,Easter Monday,National holiday,2013-5-6
BG,2013,5,6,Monday,St. George's Day,National holiday,2013-5-6
BG,2013,5,24,Friday,Culture and Literacy Day,National holiday,2013-5-24
BG,2013,9,6,Friday,Unification Day,National holiday,2013-9-6
BG,2013,9,22,Sunday,Independence Day,National holiday,2013-9-22
BG,2013,12,24,Tuesday,Christmas Eve,National holiday,2013-12-24
BG,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
BG,2013,12,26,Thursday,Second day of Christmas,National holiday,2013-12-26
BG,2013,12,31,Tuesday,New Year's Eve,National holiday,2013-12-31
BG,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
BG,2012,1,2,Monday,Special non-working day,National holiday,2012-1-2
BG,2012,3,3,Saturday,Liberation Day,National holiday,2012-3-3
BG,2012,4,13,Friday,Good Friday,National holiday,2012-4-13
BG,2012,4,14,Saturday,Holy Saturday,National holiday,2012-4-14
BG,2012,4,15,Sunday,Easter Sunday,National holiday,2012-4-15
BG,2012,4,16,Monday,Easter Monday,National holiday,2012-4-16
BG,2012,5,1,Tuesday,Labor Day,National holiday,2012-5-1
BG,2012,5,6,Sunday,St. George's Day,National holiday,2012-5-6
BG,2012,5,24,Thursday,Culture and Literacy Day,National holiday,2012-5-24
BG,2012,9,6,Thursday,Unification Day,National holiday,2012-9-6
BG,2012,9,22,Saturday,Independence Day,National holiday,2012-9-22
BG,2012,12,24,Monday,Christmas Eve,National holiday,2012-12-24
BG,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
BG,2012,12,26,Wednesday,Second day of Christmas,National holiday,2012-12-26
BG,2012,12,31,Monday,New Year's Eve,National holiday,2012-12-31
BG,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
BG,2011,3,3,Thursday,Liberation Day,National holiday,2011-3-3
BG,2011,4,22,Friday,Good Friday,National holiday,2011-4-22
BG,2011,4,23,Saturday,Holy Saturday,National holiday,2011-4-23
BG,2011,4,24,Sunday,Easter Sunday,National holiday,2011-4-24
BG,2011,4,25,Monday,Easter Monday,National holiday,2011-4-25
BG,2011,5,1,Sunday,Labor Day,National holiday,2011-5-1
BG,2011,5,6,Friday,St. George's Day,National holiday,2011-5-6
BG,2011,5,24,Tuesday,Culture and Literacy Day,National holiday,2011-5-24
BG,2011,9,6,Tuesday,Unification Day,National holiday,2011-9-6
BG,2011,9,22,Thursday,Independence Day,National holiday,2011-9-22
BG,2011,12,24,Saturday,Christmas Eve,National holiday,2011-12-24
BG,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
BG,2011,12,26,Monday,Second day of Christmas,National holiday,2011-12-26
CZ,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
CZ,2016,1,1,Friday,Restoration of the Czech Independence Day,National holiday,2016-1-1
CZ,2016,3,28,Monday,Easter Monday,National holiday,2016-3-28
CZ,2016,5,1,Sunday,Labor Day / May Day,National holiday,2016-5-1
CZ,2016,5,8,Sunday,Victory in Europe Day,National holiday,2016-5-8
CZ,2016,7,5,Tuesday,Saints Cyril and Methodius,National holiday,2016-7-5
CZ,2016,7,6,Wednesday,Jan Hus Day,National holiday,2016-7-6
CZ,2016,9,28,Wednesday,St. Wenceslas Day,National holiday,2016-9-28
CZ,2016,10,28,Friday,Independent Czechoslovak State Day,National holiday,2016-10-28
CZ,2016,11,17,Thursday,Struggle for Freedom and Democracy Day,National holiday,2016-11-17
CZ,2016,12,24,Saturday,Christmas Eve,National holiday,2016-12-24
CZ,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
CZ,2016,12,26,Monday,St. Stephen's Day,National holiday,2016-12-26
CZ,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
CZ,2015,1,1,Thursday,Restoration of the Czech Independence Day,National holiday,2015-1-1
CZ,2015,4,6,Monday,Easter Monday,National holiday,2015-4-6
CZ,2015,5,1,Friday,Labor Day / May Day,National holiday,2015-5-1
CZ,2015,5,8,Friday,Victory in Europe Day,National holiday,2015-5-8
CZ,2015,7,5,Sunday,Saints Cyril and Methodius,National holiday,2015-7-5
CZ,2015,7,6,Monday,Jan Hus Day,National holiday,2015-7-6
CZ,2015,9,28,Monday,St. Wenceslas Day,National holiday,2015-9-28
CZ,2015,10,28,Wednesday,Independent Czechoslovak State Day,National holiday,2015-10-28
CZ,2015,11,17,Tuesday,Struggle for Freedom and Democracy Day,National holiday,2015-11-17
CZ,2015,12,24,Thursday,Christmas Eve,National holiday,2015-12-24
CZ,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
CZ,2015,12,26,Saturday,St. Stephen's Day,National holiday,2015-12-26
CZ,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
CZ,2014,1,1,Wednesday,Restoration of the Czech Independence Day,National holiday,2014-1-1
CZ,2014,4,21,Monday,Easter Monday,National holiday,2014-4-21
CZ,2014,5,1,Thursday,Labor Day / May Day,National holiday,2014-5-1
CZ,2014,5,8,Thursday,Victory in Europe Day,National holiday,2014-5-8
CZ,2014,7,5,Saturday,Saints Cyril and Methodius,National holiday,2014-7-5
CZ,2014,7,6,Sunday,Jan Hus Day,National holiday,2014-7-6
CZ,2014,9,28,Sunday,St. Wenceslas Day,National holiday,2014-9-28
CZ,2014,10,28,Tuesday,Independent Czechoslovak State Day,National holiday,2014-10-28
CZ,2014,11,17,Monday,Struggle for Freedom and Democracy Day,National holiday,2014-11-17
CZ,2014,12,24,Wednesday,Christmas Eve,National holiday,2014-12-24
CZ,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
CZ,2014,12,26,Friday,St. Stephen's Day,National holiday,2014-12-26
CZ,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
CZ,2013,1,1,Tuesday,Restoration of the Czech Independence Day,National holiday,2013-1-1
CZ,2013,4,1,Monday,Easter Monday,National holiday,2013-4-1
CZ,2013,5,1,Wednesday,Labor Day / May Day,National holiday,2013-5-1
CZ,2013,5,8,Wednesday,Victory in Europe Day,National holiday,2013-5-8
CZ,2013,7,5,Friday,Saints Cyril and Methodius,National holiday,2013-7-5
CZ,2013,7,6,Saturday,Jan Hus Day,National holiday,2013-7-6
CZ,2013,9,28,Saturday,St. Wenceslas Day,National holiday,2013-9-28
CZ,2013,10,28,Monday,Independent Czechoslovak State Day,National holiday,2013-10-28
CZ,2013,11,17,Sunday,Struggle for Freedom and Democracy Day,National holiday,2013-11-17
CZ,2013,12,24,Tuesday,Christmas Eve,National holiday,2013-12-24
CZ,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
CZ,2013,12,26,Thursday,St. Stephen's Day,National holiday,2013-12-26
CZ,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
CZ,2012,1,1,Sunday,Restoration of the Czech Independence Day,National holiday,2012-1-1
CZ,2012,4,9,Monday,Easter Monday,National holiday,2012-4-9
CZ,2012,5,1,Tuesday,Labor Day / May Day,National holiday,2012-5-1
CZ,2012,5,8,Tuesday,Victory in Europe Day,National holiday,2012-5-8
CZ,2012,7,5,Thursday,Saints Cyril and Methodius,National holiday,2012-7-5
CZ,2012,7,6,Friday,Jan Hus Day,National holiday,2012-7-6
CZ,2012,9,28,Friday,St. Wenceslas Day,National holiday,2012-9-28
CZ,2012,10,28,Sunday,Independent Czechoslovak State Day,National holiday,2012-10-28
CZ,2012,11,17,Saturday,Struggle for Freedom and Democracy Day,National holiday,2012-11-17
CZ,2012,12,24,Monday,Christmas Eve,National holiday,2012-12-24
CZ,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
CZ,2012,12,26,Wednesday,St. Stephen's Day,National holiday,2012-12-26
CZ,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
CZ,2011,1,1,Saturday,Restoration of the Czech Independence Day,National holiday,2011-1-1
CZ,2011,4,25,Monday,Easter Monday,National holiday,2011-4-25
CZ,2011,5,1,Sunday,Labor Day / May Day,National holiday,2011-5-1
CZ,2011,5,8,Sunday,Victory in Europe Day,National holiday,2011-5-8
CZ,2011,7,5,Tuesday,Saints Cyril and Methodius,National holiday,2011-7-5
CZ,2011,7,6,Wednesday,Jan Hus Day,National holiday,2011-7-6
CZ,2011,9,28,Wednesday,St. Wenceslas Day,National holiday,2011-9-28
CZ,2011,10,28,Friday,Independent Czechoslovak State Day,National holiday,2011-10-28
CZ,2011,11,17,Thursday,Struggle for Freedom and Democracy Day,National holiday,2011-11-17
CZ,2011,12,24,Saturday,Christmas Eve,National holiday,2011-12-24
CZ,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
CZ,2011,12,26,Monday,St. Stephen's Day,National holiday,2011-12-26
EE,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
EE,2016,2,24,Wednesday,Independence Day,National holiday,2016-2-24
EE,2016,3,25,Friday,Good Friday,National holiday,2016-3-25
EE,2016,3,27,Sunday,Easter Sunday,National holiday,2016-3-27
EE,2016,5,1,Sunday,Labor Day,National holiday,2016-5-1
EE,2016,5,15,Sunday,Whitsunday,National holiday,2016-5-15
EE,2016,6,23,Thursday,Victory Day,National holiday,2016-6-23
EE,2016,6,24,Friday,Midsummer Day,National holiday,2016-6-24
EE,2016,8,20,Saturday,Independence Restoration Day,National holiday,2016-8-20
EE,2016,12,24,Saturday,Christmas Eve,National holiday,2016-12-24
EE,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
EE,2016,12,26,Monday,Boxing Day,National holiday,2016-12-26
EE,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
EE,2015,2,24,Tuesday,Independence Day,National holiday,2015-2-24
EE,2015,4,3,Friday,Good Friday,National holiday,2015-4-3
EE,2015,4,5,Sunday,Easter Sunday,National holiday,2015-4-5
EE,2015,5,1,Friday,Labor Day,National holiday,2015-5-1
EE,2015,5,24,Sunday,Whitsunday,National holiday,2015-5-24
EE,2015,6,23,Tuesday,Victory Day,National holiday,2015-6-23
EE,2015,6,24,Wednesday,Midsummer Day,National holiday,2015-6-24
EE,2015,8,20,Thursday,Independence Restoration Day,National holiday,2015-8-20
EE,2015,12,24,Thursday,Christmas Eve,National holiday,2015-12-24
EE,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
EE,2015,12,26,Saturday,Boxing Day,National holiday,2015-12-26
EE,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
EE,2014,2,24,Monday,Independence Day,National holiday,2014-2-24
EE,2014,4,18,Friday,Good Friday,National holiday,2014-4-18
EE,2014,4,20,Sunday,Easter Sunday,National holiday,2014-4-20
EE,2014,5,1,Thursday,Labor Day,National holiday,2014-5-1
EE,2014,6,8,Sunday,Whitsunday,National holiday,2014-6-8
EE,2014,6,23,Monday,Victory Day,National holiday,2014-6-23
EE,2014,6,24,Tuesday,Midsummer Day,National holiday,2014-6-24
EE,2014,8,20,Wednesday,Independence Restoration Day,National holiday,2014-8-20
EE,2014,12,24,Wednesday,Christmas Eve,National holiday,2014-12-24
EE,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
EE,2014,12,26,Friday,Boxing Day,National holiday,2014-12-26
EE,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
EE,2013,2,24,Sunday,Independence Day,National holiday,2013-2-24
EE,2013,3,29,Friday,Good Friday,National holiday,2013-3-29
EE,2013,3,31,Sunday,Easter Sunday,National holiday,2013-3-31
EE,2013,5,1,Wednesday,Labor Day,National holiday,2013-5-1
EE,2013,5,19,Sunday,Whitsunday,National holiday,2013-5-19
EE,2013,6,23,Sunday,Victory Day,National holiday,2013-6-23
EE,2013,6,24,Monday,Midsummer Day,National holiday,2013-6-24
EE,2013,8,20,Tuesday,Independence Restoration Day,National holiday,2013-8-20
EE,2013,12,24,Tuesday,Christmas Eve,National holiday,2013-12-24
EE,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
EE,2013,12,26,Thursday,Boxing Day,National holiday,2013-12-26
EE,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
EE,2012,2,24,Friday,Independence Day,National holiday,2012-2-24
EE,2012,4,6,Friday,Good Friday,National holiday,2012-4-6
EE,2012,4,8,Sunday,Easter Sunday,National holiday,2012-4-8
EE,2012,5,1,Tuesday,Labor Day,National holiday,2012-5-1
EE,2012,5,27,Sunday,Whitsunday,National holiday,2012-5-27
EE,2012,6,23,Saturday,Victory Day,National holiday,2012-6-23
EE,2012,6,24,Sunday,Midsummer Day,National holiday,2012-6-24
EE,2012,8,20,Monday,Independence Restoration Day,National holiday,2012-8-20
EE,2012,12,24,Monday,Christmas Eve,National holiday,2012-12-24
EE,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
EE,2012,12,26,Wednesday,Boxing Day,National holiday,2012-12-26
EE,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
EE,2011,2,24,Thursday,Independence Day,National holiday,2011-2-24
EE,2011,4,22,Friday,Good Friday,National holiday,2011-4-22
EE,2011,4,24,Sunday,Easter Sunday,National holiday,2011-4-24
EE,2011,5,1,Sunday,Labor Day,National holiday,2011-5-1
EE,2011,6,12,Sunday,Whitsunday,National holiday,2011-6-12
EE,2011,6,23,Thursday,Victory Day,National holiday,2011-6-23
EE,2011,6,24,Friday,Midsummer Day,National holiday,2011-6-24
EE,2011,8,20,Saturday,Independence Restoration Day,National holiday,2011-8-20
EE,2011,12,24,Saturday,Christmas Eve,National holiday,2011-12-24
EE,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
EE,2011,12,26,Monday,Boxing Day,National holiday,2011-12-26
GE,2016,1,1,Friday,New Year's Day,Public holiday,2016-1-1
GE,2016,1,2,Saturday,New Year's (Day 2),Public holiday,2016-1-2
GE,2016,1,7,Thursday,Orthodox Christmas Day,Public holiday,2016-1-7
GE,2016,1,19,Tuesday,Orthodox Epiphany,Public holiday,2016-1-19
GE,2016,3,3,Thursday,Mothers' Day,Public holiday,2016-3-3
GE,2016,3,8,Tuesday,International Women's Day,Public holiday,2016-3-8
GE,2016,3,21,Monday,Nowruz,Public holiday,2016-3-21
GE,2016,4,9,Saturday,Independence Restoration Day,Public holiday,2016-4-9
GE,2016,4,29,Friday,Orthodox Good Friday,Public holiday,2016-4-29
GE,2016,4,30,Saturday,Orthodox Holy Saturday,Public holiday,2016-4-30
GE,2016,5,1,Sunday,Orthodox Easter Sunday,Public holiday,2016-5-1
GE,2016,5,2,Monday,Orthodox Easter Monday,Public holiday,2016-5-2
GE,2016,5,9,Monday,Victory Day,Public holiday,2016-5-9
GE,2016,5,12,Thursday,St Andrew's Day,Public holiday,2016-5-12
GE,2016,5,26,Thursday,Independence Day,Public holiday,2016-5-26
GE,2016,8,28,Sunday,Day of the Assumption of Mary,Public holiday,2016-8-28
GE,2016,10,14,Friday,Svetitskhovloba,Public holiday,2016-10-14
GE,2016,11,23,Wednesday,St George's Day,Public holiday,2016-11-23
GE,2015,1,1,Thursday,New Year's Day,Public holiday,2015-1-1
GE,2015,1,2,Friday,New Year's (Day 2),Public holiday,2015-1-2
GE,2015,1,7,Wednesday,Orthodox Christmas Day,Public holiday,2015-1-7
GE,2015,1,19,Monday,Orthodox Epiphany,Public holiday,2015-1-19
GE,2015,3,3,Tuesday,Mothers' Day,Public holiday,2015-3-3
GE,2015,3,8,Sunday,International Women's Day,Public holiday,2015-3-8
GE,2015,3,21,Saturday,Nowruz,Public holiday,2015-3-21
GE,2015,4,9,Thursday,Independence Restoration Day,Public holiday,2015-4-9
GE,2015,4,10,Friday,Orthodox Good Friday,Public holiday,2015-4-10
GE,2015,4,11,Saturday,Orthodox Holy Saturday,Public holiday,2015-4-11
GE,2015,4,12,Sunday,Orthodox Easter Sunday,Public holiday,2015-4-12
GE,2015,4,13,Monday,Orthodox Easter Monday,Public holiday,2015-4-13
GE,2015,5,9,Saturday,Victory Day,Public holiday,2015-5-9
GE,2015,5,12,Tuesday,St Andrew's Day,Public holiday,2015-5-12
GE,2015,5,26,Tuesday,Independence Day,Public holiday,2015-5-26
GE,2015,8,28,Friday,Day of the Assumption of Mary,Public holiday,2015-8-28
GE,2015,10,14,Wednesday,Svetitskhovloba,Public holiday,2015-10-14
GE,2015,11,23,Monday,St George's Day,Public holiday,2015-11-23
GE,2014,1,1,Wednesday,New Year's Day,Public holiday,2014-1-1
GE,2014,1,2,Thursday,New Year's (Day 2),Public holiday,2014-1-2
GE,2014,1,7,Tuesday,Orthodox Christmas Day,Public holiday,2014-1-7
GE,2014,1,19,Sunday,Orthodox Epiphany,Public holiday,2014-1-19
GE,2014,3,3,Monday,Mothers' Day,Public holiday,2014-3-3
GE,2014,3,8,Saturday,International Women's Day,Public holiday,2014-3-8
GE,2014,3,21,Friday,Nowruz,Public holiday,2014-3-21
GE,2014,4,9,Wednesday,Independence Restoration Day,Public holiday,2014-4-9
GE,2014,4,18,Friday,Orthodox Good Friday,Public holiday,2014-4-18
GE,2014,4,19,Saturday,Orthodox Holy Saturday,Public holiday,2014-4-19
GE,2014,4,20,Sunday,Orthodox Easter Sunday,Public holiday,2014-4-20
GE,2014,4,21,Monday,Orthodox Easter Monday,Public holiday,2014-4-21
GE,2014,5,9,Friday,Victory Day,Public holiday,2014-5-9
GE,2014,5,12,Monday,St Andrew's Day,Public holiday,2014-5-12
GE,2014,5,26,Monday,Independence Day,Public holiday,2014-5-26
GE,2014,8,28,Thursday,Day of the Assumption of Mary,Public holiday,2014-8-28
GE,2014,10,14,Tuesday,Svetitskhovloba,Public holiday,2014-10-14
GE,2014,11,23,Sunday,St George's Day,Public holiday,2014-11-23
GE,2013,1,1,Tuesday,New Year's Day,Public holiday,2013-1-1
GE,2013,1,2,Wednesday,New Year's (Day 2),Public holiday,2013-1-2
GE,2013,1,7,Monday,Orthodox Christmas Day,Public holiday,2013-1-7
GE,2013,1,19,Saturday,Orthodox Epiphany,Public holiday,2013-1-19
GE,2013,3,3,Sunday,Mothers' Day,Public holiday,2013-3-3
GE,2013,3,8,Friday,International Women's Day,Public holiday,2013-3-8
GE,2013,3,21,Thursday,Nowruz,Public holiday,2013-3-21
GE,2013,4,9,Tuesday,Independence Restoration Day,Public holiday,2013-4-9
GE,2013,5,3,Friday,Orthodox Good Friday,Public holiday,2013-5-3
GE,2013,5,4,Saturday,Orthodox Holy Saturday,Public holiday,2013-5-4
GE,2013,5,5,Sunday,Orthodox Easter Sunday,Public holiday,2013-5-5
GE,2013,5,6,Monday,Orthodox Easter Monday,Public holiday,2013-5-6
GE,2013,5,9,Thursday,Victory Day,Public holiday,2013-5-9
GE,2013,5,12,Sunday,St Andrew's Day,Public holiday,2013-5-12
GE,2013,5,26,Sunday,Independence Day,Public holiday,2013-5-26
GE,2013,8,28,Wednesday,Day of the Assumption of Mary,Public holiday,2013-8-28
GE,2013,10,14,Monday,Svetitskhovloba,Public holiday,2013-10-14
GE,2013,10,27,Sunday,Presidential Election Day,Public holiday,2013-10-27
GE,2013,11,23,Saturday,St George's Day,Public holiday,2013-11-23
IL,2016,3,24,Thursday,Purim (Tel Aviv),"National holiday, Hebrew",2016-3-24
IL,2016,3,25,Friday,Shushan Purim (Jerusalem),"National holiday, Hebrew",2016-3-25
IL,2016,4,23,Saturday,Pesach I (First day of Passover),"National holiday, Hebrew",2016-4-23
IL,2016,4,29,Friday,Pesach VII (Last day of Passover),"National holiday, Hebrew",2016-4-29
IL,2016,5,12,Thursday,Yom HaAtzmaut (Independence Day),"National holiday, Hebrew",2016-5-12
IL,2016,6,12,Sunday,Shavuot (Pentecost),"National holiday, Hebrew",2016-6-12
IL,2016,8,14,Sunday,Tisha B'Av,"National holiday, Hebrew",2016-8-14
IL,2016,10,3,Monday,Rosh Hashana (New Year),"National holiday, Hebrew",2016-10-3
IL,2016,10,4,Tuesday,Rosh Hashana II (New Year day 2),"National holiday, Hebrew",2016-10-4
IL,2016,10,12,Wednesday,Yom Kippur,"National holiday, Hebrew",2016-10-12
IL,2016,10,17,Monday,Sukkot I,"National holiday, Hebrew",2016-10-17
IL,2016,10,24,Monday,Shmini Atzeret/Simchat Torah,"National holiday, Hebrew",2016-10-24
IL,2015,3,5,Thursday,Purim (Tel Aviv),"National holiday, Hebrew",2015-3-5
IL,2015,3,6,Friday,Shushan Purim (Jerusalem),"National holiday, Hebrew",2015-3-6
IL,2015,4,4,Saturday,Pesach I (First day of Passover),"National holiday, Hebrew",2015-4-4
IL,2015,4,10,Friday,Pesach VII (Last day of Passover),"National holiday, Hebrew",2015-4-10
IL,2015,4,23,Thursday,Yom HaAtzmaut (Independence Day),"National holiday, Hebrew",2015-4-23
IL,2015,5,24,Sunday,Shavuot (Pentecost),"National holiday, Hebrew",2015-5-24
IL,2015,7,26,Sunday,Tisha B'Av,"National holiday, Hebrew",2015-7-26
IL,2015,9,14,Monday,Rosh Hashana (New Year),"National holiday, Hebrew",2015-9-14
IL,2015,9,15,Tuesday,Rosh Hashana II (New Year day 2),"National holiday, Hebrew",2015-9-15
IL,2015,9,23,Wednesday,Yom Kippur,"National holiday, Hebrew",2015-9-23
IL,2015,9,28,Monday,Sukkot I,"National holiday, Hebrew",2015-9-28
IL,2015,10,5,Monday,Shmini Atzeret/Simchat Torah,"National holiday, Hebrew",2015-10-5
IL,2014,3,16,Sunday,Purim (Tel Aviv),"National holiday, Hebrew",2014-3-16
IL,2014,3,17,Monday,Shushan Purim (Jerusalem),"National holiday, Hebrew",2014-3-17
IL,2014,4,15,Tuesday,Pesach I (First day of Passover),"National holiday, Hebrew",2014-4-15
IL,2014,4,21,Monday,Pesach VII (Last day of Passover),"National holiday, Hebrew",2014-4-21
IL,2014,5,6,Tuesday,Yom HaAtzmaut (Independence Day),"National holiday, Hebrew",2014-5-6
IL,2014,6,4,Wednesday,Shavuot (Pentecost),"National holiday, Hebrew",2014-6-4
IL,2014,8,5,Tuesday,Tisha B'Av,"National holiday, Hebrew",2014-8-5
IL,2014,9,25,Thursday,Rosh Hashana (New Year),"National holiday, Hebrew",2014-9-25
IL,2014,9,26,Friday,Rosh Hashana II (New Year day 2),"National holiday, Hebrew",2014-9-26
IL,2014,10,4,Saturday,Yom Kippur,"National holiday, Hebrew",2014-10-4
